Yorum,Label
sonunda samsung pili adam olan bir telefon yapti tama bana hitap ediyor telefonda oncelik verdigim iki ozellik ekran büyüklüğü pil kapasitesi ikiside telefonda var oyun oynamıyorum yuzden hizi benim icin fazlasi yeterli fiyata herkese tavsiye ederim,1
samsung fiyat performans açısından guzel telefonlar yapmaya basladi galaxy m20 bence bunlardan oncelikle bence gayet yakışıklı bir telefon ekran kada orani gayrt güzel benim icin önemli sey pil desem yeridir 5000 mah bitmek bilmiyor maşallah hafıza olayi biraz zayif kaçmış bence minimum 64gb olmaliydi fiyat performans olarak parasını fazlasi hakeden bir telefon herkese şiddetle tavsiye ederim,1
samsung m 20 siparişini hepsiburada dan verdim teslimat belirtilen süreden önce geldi yapmış olduğum alışverişte telefondan hepsiburadanın sunmuş olduğu avantajlı fiyatlardan memnun kaldım teşekkür ediyorum,1
görünüş olarak güzel bir telefon samsung türkiye garantisi olması avantajı günlük işlerde bir kasılma olmadı performans beklemiyorsanız alınabilecek telefon,1
oldukça zarif güzel cihaz begendim,1
telefonu 10 gündür kullanıyorum bataryadan dolayı biraz ağır batarya 10 dan 100e 1 saat 50 dk bir sürede şarj oluyor plastik kasa kötü değil düştüğünde kırılma olasılığı yüksek parmak izi tarayıcı biraz can sıkıcı bazen hızlı bazen kere dokunduğunuzda parmağınızı okuyor ekran canlı görüş açıları harika dış ortamda yeterince iyi pubg mobile oyunları orta düşük seviye grafik ayarlarıyla oynayabilirsiniz açıkçası alınmayacak telefon değil,1
ekranı kamerası fiyatına göre gayet iyi şık güzel bir telofon,1
oldukça güzel bir cihaz bataryası kasada güzel,1
fiyat ta guzel telefonda şık,1
fiyata alınacak güzel telefon ekran tasarımı şık ben beğendim,1
telefonu 23 şubatta ön siparişe özel sepette 250 tl indirim 250 tl hediye çeki kampanyası aldım cihaz elime 5 martta geçti kargosu paketlenmesi gayet iyiydi söylenen tarihten 1 mart biraz geç ulaştı 32 gb hafıza kartı hediyesi gönlümü almış oldular cihaza gelirsek tasarım olarak gayet başarılı özellikle v çentikli ekranı telefona ayrı bir tarz kazandırmış yüz tanıma parmak okuyucusu gayet hızlı başarılı ancak yüz tanımada hızlı özelliğini açtığınızda herhangi bir resminizden yada videodan kilidi açıyor ancak hızlı yüz tanıma özelliğini aktif ettiğinizde telefon zaten uyarıyı yapıyor 5000mah lik bataryası şarj cihazına olan bağlılığınızı epey bir yok ediyor aktif kullanımda 36 saat 15 gün pil ömrü oldu biraz kullandıkça süre 32 34 saat bandlarına düştü telefonda oyun oynamıyorum gelel olarak internette haber okuma whatsapp mesaşlaşma facebook youtubedan video izleme kullanım alışkanlığım var benim öyle 3 günleri 5 günleri bulmadıstandart 32 34 36 saat bandında gitti şarja koyduğumda genelde 7 halen şarjı vardı nerden baksan 350mah yapar son 24 saat önce şarj etmiştim şuan 41 şarjım var özetle şarjı gayet iyi sıf özelliği bile alınabilir cihazı teslim almadan önce okuduğum yorumlarda ekranı ilgili olumsuz görüşler çokluktaydı tft ekran konusu bana şüpheli geliyordu fakat öyle denildiği çıkmadı ekran deneyimi gayet iyi 3 gb ram yeterli mi değil mi konusu tamamen kullanıcıya göre değişecektir oyun oynamayan birisi olarak bana gayet yetiyor bölünmüş ekran özelliğini aktif kullanıyorum aynı anda iki uygulamayı kullanırken takılma vs yaşamadım uygulamalar arası geçişlerde sorun yaşatmıyor ayrıca ana ekranda uygulamaları aynı anda küçültüp pencere haline getirebilmek kullanışlılık sağlıyor kısacası fiyat performans olarak cihazı gönül rahatlılığı satın alabilirsiniz hepsiburada samsunga teşekkürler,1
telefonu sipariş verdikten iki sonra elime ulastitelefon kullanımı rahat hediye 32 gb hafıza kart birlikte elime ulaştı telfon 5000 mah bataryası şarz etmeyi unutuyorum samsun burada teşekkür ederimayrica hızlı kargo içinde yurt ici kargoyu teşekkürler,1
seri güzel bir telefon bataryası ekranı gayet iyi satın almadan yorum yapanlara kulak asmayın,1
fiyat performans gerçekten iyi 1 haftadır kullanıyorumtelefonu elinize aldığınızda kaliteli duruyor pil konusunda yoruma gerek yok 2 gün gidiyor şarjı kargo elime 1 günde ulaştı,1
tam bir fiyat performans ürünü şarjı yaklaşık 1 5 gün gidiyor ekran mükemmel hızlı şarj 2 saat 100 oluyor kamera güzel bir android 91 gelse mükemmel olacak,1
ürünü hepsiburada güvencesiyle satın aldım problemsiz bir şekilde elime ulaştı telefon fiyatına göre güzel sonsuz ekran ekrana sahipsiniz kaba durmuyor herhangi bir kasma takılam problemi yaşamadım şarjı iyi gidiyor ekranıda kaliteli tavsiye ederim,1
ürün 4 martta teslim edildi tam bir fp ürünü oyun oynamıyorum internet açık bataryası 3 4 gün gidiyor ekranı hızı gayet iyi şık samsung türkiye garanti herşey yolunda herkese hayırlı olsun,1
fiyata alınabilecek iyi telefonlardan birisi 5000mah batarya olayı iyi ekranın 63 olması ilk başta büyük gelmişti boyunu uzun enini dar tutmaları taşınmasını kolaylaştırırken ayrı bir hava katmış 63 durmuyor,1
fiyatına göre alınabilecek güncel tasarıma donanıma sahip telefon marka algısı tasarım donanım telefonu efsane haline getirecektir,1
işim gereği telefonumu sık kullanıyorum powerbank tasımak zorunda kalıyorum ilk denediğimde 1 günü cıkartamayan telefonumun üstünde bir performans sergiledi kasma donma sorunu yok gayet stabil çalışıyor aradığım telefonu almışım,1
fiyata göre başarılı bir telefon sanırım alt seri samsungları saf dışı bırakıp piyasada yerini alabilecek potansiyele sahip,1
cihazı babama satın aldım gayet keyfi yerinde elime alıp incelediğimde bende başarılı buldum teşekkürler hepsiburada,1
güzel yanı 5000 mah batarya hızlı doluyor benim içinde önemli olan buydu tavsiye ederim,1
telefon seçerken şarjı gitsin hızlı şarjı olsun sar değeri olsun üretici firma garantisi olsun fiyatperformans kampanya fiyatları oranına dikkat ediyorsanız uygun bir telefon sorunsuz uygun alışveriş hepsiburada samsung a teşekkürler,1
ürün tam bir fiyat performans ürünüorta düzeyde kullanıcılar biçilmiş bir kaftan olumsuz özellikleri olsa ürünü almanızı kesinlikle tavsiye ediyorum fp ürünübataryası normal kullanımda 2 günü rahat çıkarıyor ele güzel oturuyor ekranı güzel,1
fiyat performans telefonu gorsellik guzel kamera guzel batarya guzel buyuk ekran cerceve oldugu icin ele tam oturuyor 100 uzerinden 90 alir telefon benden,1
ürünü bir haftayı aşkın süredir kullanıyorum onca olumsuz yoruma rağmen ben beğendim ürün samsung kalitesi üstün performans donanım özellikleri hepsiburada güvencesi tam bir fırsat ürünü gerçekten telefondan memnun kaldım çevreme tavsiye ediyorum hoşuma giden yönleri ekran kasa oranı ideal ekranda damla kamera bulunması benim bir artı yine telefonu rakiplerinden ayıran önemli avantajı batarya gücü ortalama 3 günü rahat çıkarıyor kamerası ilgili eleştiriler var ben kamerasından memnun kaldım beğenmediğim tek yanı işlemcisi donanıma biraz düşük kalmış yine totalde fiyatına göre mükemmel bir ürün tavsiye ederim,1
bataryası şarj süresi ekran kasa oranı sesi beklentimi karşıladı tavsiye ederim,1
28 şubat tarihinde verdiğim sipariş 5 martta elimde idi ayrıca telefon gelen hafıza kartı samsung türkiyeye ayrıca teşekkür ediyorum telefon bence fiyatperformans ürünü bataryasının iyi gitmesi çercevesiz ekran olması bazıları ekranı begenmemiş bence güzelbu fiyata alınabilirtavsiye ederim,1
anda iyi batarya sahip 5000mah geniş açılı kamerası hızlı şarjıyla alınabilir bir cihaz,1
kullanışlı bir telefon,1
fiyata güzel telefon olmuş herkesin tercihi olabilecek satacak bir telefon olacak anlaşılan,1
cihazı babam almıştım fakat merak edip ben kullanmaya başladım şarjı aktif kullanmama rağmen 25 gün dayanıyor telefon gün elimden düşmediği halde oyun sosyal medya aktif olarak kullanıyorum donanım olarak fiyatının hakkını veren bir ürün olmuş,1
fiyat performans telefonu hızlı kargo,1
günümüz şartlarına göre kullanışlı gayet yenilikçi bir telefonbatarya iyiekran kasa oranı harika,1
samsung m20 fp cihazı genel olarak izlenimime göre parasını hak edip bataryasi 1 gün götürür,1
fiyatının hakkını veriyor görüntüsü güzel tavsiye ederim,1
ürün fiyatına göre mükemmel bir ürün hepsiburada kampanyasıda ayrıca harika oldu teşekkürler,1
fiyat görünüm işlevsellik açısından güzel bir telefon herkese tavsiye ederim,1
samsung galaxy m20 telefonu samsungun güzel bir telefonu fiyat özellik alınabilecek seviyede 5000mah pil işimizi görür hepsiburadadan alışveriş apmak ayrı bir güzellik,1
oncelikle harika bir telefon hizlinkargo tesekkurler samsung hepsiburada diyorum,1
telefon gayet iyi sakın s10 s9 serisi note 8 9 serisi kıyaslamayın fiyatı 3 1 aynı fiyat bandındaki rakiplerine göre gayet başarılı fiyata 5000 mah batarya olan başka telefonda yok sanırım sadece kasa kalitesi bir tık iyi olabilirdi kötü değil bir tık istiyor çerçevesiz geniş ekran video fotograf sosyal medya hesaplarında gayet zzevkli gezinmeyi sağlıyor ben eşime aynı telefondan aldım ikimizde memnunuz tavsiye ediyorum,1
samsung markasının fiyat performans ürünü telefon bence piyasada tutar telefonum 2 günde elime sorunsuz ulaştı yanında hafıza kartı hediye gelmiş telefon hızlı takılma donma vs yok bataryası telefonu karıştırmama ragmen tam gün rahatlıkla yetiyor oyun oynamayan video izlemeyen birisine rahat 3 4 gün gideceğini düşünüyorum ekran kasa kalitesi iyi orta segmentte fiyata alınabilecek ilk telefonlardan kesinlikle tavsiye ediyorum,1
telefonun özellikleri iyi huwai mi uygun performanslı ürünlere rakip olarak çıkartıldı sanırım ürün fiyatını hak ediyor batarya ram işlemci ekran gayet güzel hızlı kargo sorunsuz teslim içinde hepsiburada tşk ediyorum gönül rahatlığıyla alabilirsiniz,1
ileri seviye beklentileri olmayanlar gayet yeterli ekranı büyük film oyun ideal işlemcisi güzel tam güzel yanında hediye hafıza kartı geldi bataryası zaten önemli özelliği kamerası fena sayılmaz tam bir fp ürünü diyebiliriz,1
04032019 tarihinde telefon elime ulaştı cihazı siparişi verdikten sonra yorumlar beni tedirgin etmişti telefonun özelliklerine iyi olduğunu biliyordum yapılan yorumlara göre ben telefondan anlamıyorum yada onlar iyi anlıyor kargo paketinin içinde ayrıca 32 gb hafıza kartı çıktı cihaz yüz tanıma parmak izi özelliğini inanılmaz hızlı algılyor 32 gb dahili hafızası 3 gb ram 8 çekirdek 10802340 ekran çözünürlüğü 409 ppi 5000 mah bataryası hızlı şarj özelliği olmasıyla göz dolduran fiyata özellikler yok yok dedirten bir telefon olmuş full hd ekranı beklenenin üzerinde bir görüntü veriyor pil yüzdesi 15 iken şarjın dolması hızlı şarjda iken tam 2 saat 20 dk şarj oluyor internet açıkken ortalama 3 gün gidiyor telefonu 3 şarj ettimki batarya düzene girdikçe şarjı gideblirarka kamera çift olması geniş açılı çekmesi ön kameranın flaşının gömülü olması artı özellik sonsuz ekran özelliklere samung markasına bakılarak m20 telefon alınacaklar arasındadır,1
öncelikle kargo hızı iyiydi telefona gelince gayet şık kullanışlı bataryası mükemmel herkese tavsiye ederim,1
ekran tasarımı batarya performansı iyi fiyatına göre oldukça iyi bir cihaz,1
telefon hızı bataryası mükemmel pil nerdeyse bitmiyor kameraları iyi derecede fotoğraf çekiyor tavsiye ederim güzel telefon,1
güzel ürün parasını hakediyor,1
telefon sayesinde son yıllardaki akıllı telefonların büyük sıkıntısı olan şarj sorunu çözülmüş oldu fiyata kalite fırsat olarak bir zor ele geçer özellikle hepsiburadanın hediye çekleri ekstra kazanç oldu sayede telefon ucuza gelmiş oldu teşekkürler samsung teşekkürler hepsiburada,1
şarj konusund bir problem yaşamayacağınız bir telefon samsung garantili olması büyük avantaj hepsiburada ailesine ön sipariş ayrıcalık yaşattıkları teşekkür ederim,1
ben aldim cok memnunum surekli samsung kullanan birisi olarak baska marka kullanamiyorum telefon gayet guzel seri tavsiye ederim,1
orta segment telefonların kralı düşünmeden alın,1
türkiye garantili sağlam desteği olan bir telefon arıyorsanız telefonda mevcut olsun,1
merhaba telefonum 05032019 tarihinde geldi çerçevesiz ekranı güzel keyifli 5000 mah bataryasıyla gayet yeterli antutu 108000 puan eski telefonum 33000 civarlarında puan alan başka bir samsungdu oyun oynamıyorum şarj yaklaşık 2 2 5 gün gidiyor genellikle mesajlaşma sosyal medya hesaplarımı takip etmek video müzik dinlemek kullanıyorum ayrıca ufak bir gecikme nedeniyle hediye ettikleri samsung 32 gb hafıza kartı içinde teşekkür ederim ben telefonumdan memnunum tavsiye ediyorum iyi günler dilerim,1
bir haftadır aktif olarak kullanıyorum mobil veri 24 saat açık sadece 2 kere şarja taktım fiyata iyi bir telefon ben beğendim,1
kullanışlı bir telefon barındırdığı özellikler bakımından aynı segmentte olan telefonlardan üstün özelliklere sahip 5000 mah pil gücü fiyatı öne çıkan özelliklerin başında yer alıyor,1
bataryası normal kullanımda 2 günü rahat çıkarıyor ele güzel oturuyor ekranı güzel söylenenlere pek takılmayın meizu pro7 kullanıyorum ona göre sesi biraz çıkıyor hızlı şarjı var samsung tr garantili birde çift simli olsaydı tatından yenmeyecekti,1
aldım 1 haftadır kullanıyorum telefon muhteşem pili efsane nazar değmesingörüntü kamera ses iyi parmak izi yüz tanıma hızlı internet açık olarak rahat 14 saat ekran açık kalabiliyor 1 saatte 5 6 civarı şarj yiyor 2 saat olmadan doluyor bataryasıben memnunum,1
telefon anda iyi batarya sahip 5000mah geniş açılı kamerası hızlı şarjıyla alınabilir bir cihaz hepsiburadaya teşekkürler,1
inanın fiyat aralığındaki telefonlara göre bence iyisiekranı güçlü batartası parmak izi yüz algılamafiyat performans ürünü bir cihaz,1
ürünü aldım memnunumgüzel telefon,1
elimden düşürmediğim halde telefon 48 saat şarjı bitmiyor samsung kalitesi fiyatıyla gayet uygun tavsiye ederim,1
fiyata alınabilecek iyi telefon üstelik samsung türkiye güvencesiyle ekran gövde oranı gerçekten başarılı dolby atmos 5000mah batarya üst segmentlerde bile yok,1
güzel ürün fiyat performans ürünü diyebiliriz pil iyi kamera ekran kalitesi iyi samsung diğer markalara fark atıyor konuda tavsiye ederim,1
cihazı 28 şubat 2019 tarihinde satın aldımbatarya kapasitesi satın almamda büyük etken olduokyanus mavisi olarak geçen renk gerçekten muhteşemmalzeme kalitesi fiyat segmentinde iyi olduğunu söyleyebilirimekranı tft olarak eleştirilse bence gayet başarılımavi ışık özelliği sayesinde göz yormuyortype c bağlantısı sayesinde hızlı şarj desteği veriyor olması zamandan tasarruf ettiriyorson olarak kargoda herhangi bir hasar söz konusu yada gecikme olmadı,1
telefon beklediğimden iyi çıktı ekranı bataryası ele oturuşu vs iphonedan geçeceğim endişeliydim fakat zorluk yaşamadım fiyata bence alınabilecek ideal telefon,1
fiyat makul önsipariş avantaji hb hediye çekiyle nerdeyse bedavaya geldiüzerine samsung 32 gb sd kart hediyesi süper oldutelefon şık pil 5000 olduğu aldımtam bir iş telefonuram i yeterliekran kalitesi iyi selfie önkamera gayet iyi ışıktada eski modellere gore iyiergonomik boyutta ekran buyuklugude cok iyisamsung uzun ömurlu olacaktir,1
